_prices
2183.87000000
2184.72000000
2184.80000000
2183.97000000
2184.13000000
2185.50000000
2186.03000000
2185.42000000
2185.97000000
2185.58000000
2186.12000000
2185.87000000
2186.18000000
2186.47000000
2187.37000000
2187.52000000
2186.82000000
2186.17000000
2185.29000000
2185.75000000
2185.43000000
2185.81000000
2184.46000000
2184.48000000
2184.85000000
2185.17000000
2185.49000000
2184.87000000
2184.91000000
2184.17000000
2184.85000000
2185.33000000
2185.35000000
2185.23000000
2185.30000000
2185.30000000
2184.71000000
2186.00000000
2185.65000000
2185.65000000
2186.25000000
2185.36000000
2183.64000000
2183.14000000
2182.19000000
2183.42000000
2183.11000000
2182.43000000
2182.02000000
2183.30000000
2184.26000000
2184.36000000
2184.34000000
2184.64000000
2183.31000000
2182.07000000
2182.20000000
2181.93000000
2181.65000000
2181.29000000
2180.90000000
2180.81000000
2180.55000000
2180.68000000
2180.14000000
2180.16000000
2180.47000000
2181.40000000
2181.70000000
2181.76000000
2180.64000000
2179.60000000
2177.58000000
2177.48000000
2176.68000000
2177.11000000
2177.97000000
2178.92000000
2178.13000000
2178.50000000
2177.75000000
2177.57000000
2176.36000000
2176.41000000
2176.22000000
2175.25000000
2175.18000000
2173.48000000
2175.68000000
2175.03000000
2175.76000000
2176.58000000
2176.86000000
2176.63000000
2176.73000000
2177.00000000
2176.29000000
2175.52000000
2174.93000000
2174.97000000
2175.21000000
2174.01000000
2173.00000000
2172.69000000
2172.37000000
2173.05000000
2172.10000000
2170.56000000
2172.66000000
2173.36000000
2173.89000000
2175.57000000
2174.65000000
2175.32000000
2175.30000000
2174.80000000
2177.29000000
2177.47000000
2177.02000000
2177.60000000
2177.11000000
2177.43000000
2176.52000000
2176.26000000
2176.46000000
2176.67000000
2177.25000000
2177.65000000
2176.20000000
2177.00000000
2179.00000000
2179.54000000
2180.52000000
2181.50000000
2181.03000000
2180.31000000
2178.73000000
2177.83000000
2177.79000000
2175.83000000
2173.37000000
2172.59000000
2172.09000000
2172.88000000
2173.59000000
2174.23000000
2175.54000000
2173.17000000
2175.32000000
2174.27000000
2175.72000000
2175.60000000
2175.88000000
2176.00000000
2175.68000000
2177.03000000
2178.23000000
2178.29000000
2179.69000000
2179.26000000
2178.40000000
2178.39000000
2178.21000000
2177.82000000
2178.85000000
2180.22000000
2180.47000000
2181.55000000
2182.82000000
2183.00000000
2181.90000000
2182.49000000
2182.57000000
2182.64000000
2181.67000000
2180.97000000
2179.92000000
2180.60000000
2181.93000000
2182.88000000
2183.60000000
2183.74000000
2184.01000000
2183.56000000
2185.65000000
2185.94000000
2185.59000000
2186.54000000
2186.24000000
2185.52000000
2186.46000000
2186.79000000
2186.25000000
2186.11000000
2186.42000000
2185.66000000
2186.34000000
2185.37000000
2184.60000000
2184.10000000
2183.97000000
2184.94000000
2184.73000000
2184.34000000
2184.57000000
2184.21000000
2184.80000000
2184.33000000
2184.35000000
2183.92000000
2183.82000000
2182.48000000
2182.20000000
2183.19000000
2183.31000000
2183.03000000
2184.40000000
2183.59000000
2183.04000000
2183.19000000
2182.44000000
2182.35000000
2183.19000000
2184.10000000
2183.23000000
2184.08000000
2182.13000000
2182.47000000
2181.68000000
2181.67000000
2181.67000000
2182.73000000
2182.97000000
2183.32000000
2183.90000000
2183.87000000
2183.99000000
2183.74000000
2184.26000000
2184.80000000
2185.28000000
2185.56000000
2185.31000000
2185.01000000
2184.77000000
2184.85000000
2185.14000000
2185.88000000
2185.30000000
2186.06000000
2185.33000000
2185.33000000
2185.34000000
2185.67000000
2186.60000000
2186.31000000
2186.38000000
2186.00000000
2185.31000000
2185.11000000
2184.87000000
2185.27000000
2185.28000000
2185.05000000
2184.92000000
2184.62000000
2183.61000000
2183.44000000
2183.41000000
2184.52000000
2184.41000000
2185.43000000
2185.47000000
2185.05000000
2183.88000000
2184.03000000
2183.66000000
2183.67000000
2183.42000000
2183.67000000
2184.09000000
2184.21000000
2185.38000000
2185.70000000
2184.46000000
2183.68000000
2183.59000000
2182.56000000
2183.19000000
2183.53000000
2183.54000000
2183.29000000
2184.46000000
2183.57000000
2183.17000000
2183.67000000
2183.83000000
2183.83000000
2183.38000000
2183.37000000
2182.73000000
2182.45000000
2182.75000000
2184.18000000
2184.39000000
2183.13000000
2184.52000000
2184.10000000
2183.46000000
2183.60000000
2183.64000000
2183.77000000
2183.37000000
2184.59000000
2184.73000000
2184.01000000
2184.01000000
2183.06000000
2182.31000000
2182.31000000
2181.80000000
2181.94000000
2182.18000000
2181.91000000
2182.04000000
2181.63000000
2181.63000000
2181.75000000
2182.03000000
2182.23000000
2181.66000000
2182.43000000
2183.49000000
2183.95000000
2182.43000000
2182.54000000
2182.62000000
2182.29000000
2182.66000000
2182.95000000
2182.98000000
2182.60000000
2182.73000000
2182.78000000
2181.66000000
2182.77000000
2182.77000000
2183.59000000
2184.74000000
2184.98000000
2184.84000000
2185.37000000
2184.53000000
2185.22000000
2185.72000000
2186.11000000
2186.63000000
2186.10000000
2186.13000000
2186.12000000
2186.40000000
2186.23000000
2185.94000000
2185.61000000
2184.97000000
2184.82000000
2184.82000000
2184.20000000
2183.97000000
2184.04000000
2184.82000000
2184.81000000
2185.23000000
2184.57000000
2184.67000000
2185.26000000
2184.89000000
2184.48000000
2184.63000000
2184.12000000
2184.04000000
2184.12000000
2183.92000000
2183.62000000
2184.21000000
2185.13000000
2184.80000000
2185.03000000
2185.10000000
2185.54000000
2185.61000000
2184.36000000
2185.73000000
2186.76000000
2191.86000000
2188.61000000
2191.65000000
2191.62000000
2191.32000000
2191.16000000
2191.10000000
2190.12000000
2189.82000000
2207.27000000
2207.17000000
2206.92000000
2205.71000000
2205.00000000
2204.40000000
2204.20000000
2204.29000000
2204.61000000
2204.64000000
2204.94000000
2204.47000000
2204.19000000
2204.35000000
2204.19000000
2205.28000000
2204.39000000
2204.37000000
2203.19000000
2204.00000000
2204.13000000
2203.80000000
2203.81000000
2203.65000000
2203.21000000
2203.10000000
2204.10000000
2205.77000000
2205.79000000
2206.43000000
2207.20000000
2207.80000000
2209.18000000
2209.41000000
2208.80000000
2209.11000000
2208.81000000
2208.17000000
2208.51000000
2209.34000000
2208.52000000
2209.54000000
2209.66000000
2209.82000000
2210.22000000
2209.42000000
2209.22000000
2208.80000000
2208.76000000
2208.67000000
2207.87000000
2208.12000000
2208.32000000
2208.64000000
2209.16000000
2209.97000000
2210.40000000
2209.42000000
2209.31000000
2209.21000000
2208.27000000
2207.95000000
2207.61000000
2207.60000000
2206.96000000
2206.66000000
2207.61000000
2207.31000000
2206.41000000
2206.05000000
2206.41000000
2205.96000000
2205.43000000
2205.28000000
2205.37000000
2206.72000000
2206.84000000
2208.57000000
2208.62000000
2208.42000000
2208.87000000
2210.02000000
2209.77000000
2210.20000000
2210.20000000
2210.20000000
2210.19000000
2211.16000000
2211.90000000
2211.75000000
2211.90000000
2211.74000000
2212.09000000
2211.64000000
2211.96000000
2216.95000000
2215.23000000
2214.90000000
2217.68000000
2218.22000000
2218.77000000
2218.09000000
2218.64000000
2219.20000000
2222.00000000
2222.73000000
2220.48000000
2219.46000000
2217.99000000
2218.25000000
2217.77000000
2217.23000000
2217.58000000
2217.80000000
2219.40000000
2219.13000000
2218.36000000
2218.07000000
2217.67000000
2216.14000000
2215.58000000
2216.76000000
2218.18000000
2217.53000000
2218.00000000
2218.00000000
2217.29000000
2217.58000000
2218.00000000
2217.41000000
2216.45000000
2217.64000000
2216.82000000
2217.10000000
2217.15000000
2217.17000000
2215.96000000
2215.12000000
2213.12000000
2211.25000000
2210.04000000
2209.74000000
2209.02000000
2209.41000000
2208.24000000
2207.40000000
2207.67000000
2206.96000000
2207.52000000
2209.11000000
2207.37000000
2208.68000000
2210.31000000
2210.77000000
2213.49000000
2213.14000000
2212.99000000
2213.18000000
2212.02000000
2211.49000000
2212.29000000
2211.62000000
2212.54000000
2211.72000000
2211.96000000
2212.24000000
2212.20000000
2213.97000000
2213.56000000
2213.42000000
2213.14000000
2213.57000000
2212.35000000
2212.28000000
2212.00000000
2210.50000000
2210.04000000
2210.04000000
2210.79000000
2210.94000000
2211.61000000
2211.80000000
2211.29000000
2211.53000000
2211.77000000
2211.62000000
2212.26000000
2213.86000000
2213.85000000
2213.49000000
2212.37000000
2210.91000000
2211.47000000
2211.04000000
2211.93000000
2210.81000000
2210.90000000
2209.87000000
2210.50000000
2210.51000000
2211.19000000
2212.08000000
2212.37000000
2211.38000000
2211.56000000
2211.93000000
2211.58000000
2211.58000000
2211.42000000
2211.00000000
2211.74000000
2209.32000000
2209.51000000
2209.13000000
2209.07000000
2209.50000000
2209.24000000
2208.33000000
2208.63000000
2207.69000000
2208.27000000
2207.95000000
2209.15000000
2209.50000000
2209.72000000
2209.52000000
2209.61000000
2209.03000000
2208.73000000
2208.81000000
2208.80000000
2209.62000000
2209.70000000
2209.70000000
2209.58000000
2209.46000000
2209.00000000
2209.00000000
2208.04000000
2208.99000000
2209.36000000
2209.67000000
2209.73000000
2209.10000000
2209.74000000
2209.94000000
2210.56000000
2210.92000000
2211.37000000
2210.99000000
2210.28000000
2210.93000000
2209.52000000
2209.36000000
2209.66000000
2209.36000000
2208.94000000
2208.65000000
2208.54000000
2208.42000000
2208.62000000
2208.67000000
2209.49000000
2209.66000000
2209.49000000
2210.16000000
2212.29000000
2212.72000000
2214.98000000
2217.02000000
2216.44000000
2215.22000000
2213.23000000
2212.71000000
2212.84000000
2215.00000000
2216.07000000
2216.08000000
2215.80000000
2215.24000000
2215.52000000
2215.51000000
2216.04000000
2217.59000000
2218.70000000
2218.08000000
2217.70000000
2217.49000000
2217.31000000
2217.37000000
2216.90000000
2217.27000000
2217.71000000
2217.70000000
2218.79000000
2220.67000000
2221.19000000
2221.89000000
2221.77000000
2221.66000000
2221.35000000
2220.51000000
2219.68000000
2218.75000000
2218.70000000
2218.71000000
2217.99000000
2218.76000000
2219.11000000
2219.66000000
2219.34000000
2219.13000000
2218.37000000
2218.41000000
2218.42000000
2217.89000000
2218.02000000
2217.81000000
2217.81000000
2217.65000000
2217.81000000
2217.64000000
2218.30000000
2217.75000000
2215.81000000
2215.86000000
2216.30000000
2216.57000000
2217.01000000
2213.73000000
2213.91000000
2213.77000000
2213.42000000
2210.72000000
2210.72000000
2210.08000000
2209.01000000
2207.77000000
2207.74000000
2207.54000000
2207.87000000
2207.65000000
2209.25000000
2211.27000000
2210.75000000
2211.59000000
2211.39000000
2211.57000000
2211.07000000
2212.52000000
2213.31000000
2213.41000000
2213.69000000
2214.49000000
2214.52000000
2214.94000000
2214.82000000
2215.20000000
2213.86000000
2214.43000000
2213.99000000
2213.51000000
2216.59000000
2216.01000000
2215.86000000
2219.69000000
2221.42000000
2227.87000000
2226.75000000
2231.79000000
2232.08000000
2233.04000000
2232.63000000
2234.47000000
2234.03000000
2231.94000000
2231.01000000
2232.39000000
2232.21000000
2234.45000000
2233.46000000
2229.91000000
2230.86000000
2230.78000000
2234.32000000
2231.84000000
2231.27000000
2229.99000000
2230.62000000
2231.66000000
2232.50000000
2236.33000000
2236.87000000
2235.23000000
2235.00000000
2233.28000000
2231.27000000
2227.01000000
2230.80000000
2229.45000000
2226.93000000
2226.37000000
2224.42000000
2226.41000000
2227.60000000
2226.29000000
2225.03000000
2223.97000000
2224.78000000
2226.24000000
2224.30000000
2225.68000000
2226.25000000
2224.66000000
2226.45000000
2226.00000000
2226.21000000
2226.10000000
2226.57000000
2224.64000000
2218.73000000
2219.37000000
2218.49000000
2217.10000000
2216.90000000
2217.44000000
2221.16000000
2220.98000000
2219.31000000
2218.94000000
2218.46000000
2219.07000000
2216.44000000
2216.80000000
2216.47000000
2212.23000000
2206.91000000
2207.62000000
2205.51000000
2208.62000000
2208.80000000
2204.75000000
2199.66000000
2193.43000000
2176.17000000
2162.11000000
2168.13000000
2173.53000000
2174.52000000
2178.01000000
2188.57000000
2189.01000000
2187.23000000
2186.52000000
2186.43000000
2186.87000000
2185.68000000
2188.08000000
2190.47000000
2192.30000000
2189.62000000
2189.55000000
2193.24000000
2193.45000000
2190.26000000
2188.07000000
2187.78000000
2184.78000000
2183.49000000
2186.44000000
2183.74000000
2185.52000000
2184.63000000
2183.87000000
2187.75000000
2188.63000000
2187.56000000
2191.00000000
2191.12000000
2189.42000000
2192.88000000
2189.11000000
2188.78000000
2188.66000000
2188.28000000
2191.10000000
2188.87000000
2186.28000000
2186.82000000
2185.34000000
2186.85000000
2183.11000000
2181.60000000
2182.66000000
2182.78000000
2181.62000000
2177.44000000
2177.00000000
2176.64000000
2174.03000000
2178.16000000
2178.72000000
2182.55000000
2185.71000000
2182.33000000
2182.59000000
2183.18000000
2186.09000000
2186.52000000
2188.26000000
2191.81000000
2193.68000000
2193.18000000
2192.93000000
2195.62000000
2191.89000000
2192.65000000
2196.58000000
2196.27000000
2196.28000000
2196.92000000
2195.56000000
2191.67000000
2192.59000000
2188.34000000
2192.36000000
2194.19000000
2192.78000000
2190.94000000
2194.12000000
2192.56000000
2189.38000000
2190.37000000
2187.19000000
2187.18000000
2186.67000000
2187.27000000
2186.02000000
2187.67000000
2185.80000000
2191.74000000
2190.27000000
2190.36000000
2191.97000000
2194.42000000
2193.53000000
2193.03000000
2193.77000000
2196.43000000
2194.16000000
2195.20000000
2195.69000000
2197.02000000
2197.27000000
2197.22000000
2197.44000000
2196.37000000
2197.97000000
2199.79000000
2199.71000000
2202.01000000
2199.21000000
2199.36000000
2199.99000000
2197.03000000
2196.72000000
2198.07000000
2198.01000000
2196.93000000
2196.47000000
2197.65000000
2195.79000000
2196.69000000
2200.65000000
2199.10000000
2198.14000000
2200.00000000
2200.00000000
2199.99000000
2199.62000000
2199.13000000
2198.70000000
2197.77000000
2197.54000000
2196.14000000
2194.35000000
2195.66000000
2193.33000000
2193.22000000
2192.05000000
2192.07000000
2192.71000000
2190.73000000
2190.63000000
2187.51000000
2187.20000000
2185.68000000
2184.32000000
2184.77000000
2185.53000000
2188.02000000
2191.07000000
2191.01000000
2193.68000000
2189.10000000
2188.56000000
2192.19000000
2190.72000000
2190.81000000
2190.36000000
2190.07000000
2190.33000000
2188.34000000
2188.17000000
2191.75000000
2194.11000000
2193.78000000
2191.58000000
2192.61000000
2193.67000000
2194.26000000
2191.72000000
2190.57000000
2190.99000000
2188.62000000
2187.17000000
2190.12000000
2190.94000000
2192.24000000
2191.77000000
2194.46000000
2196.53000000
2198.06000000
2198.01000000
2199.86000000
2198.67000000
2196.31000000
2199.62000000
2201.73000000
2200.00000000
2199.85000000
2198.88000000
2198.51000000
2195.82000000
2194.56000000
2187.58000000
2191.43000000
2191.85000000
2189.47000000
2190.93000000
2191.97000000
2191.01000000
2191.04000000
2193.60000000
2192.31000000
2194.04000000
2196.56000000
2196.17000000
2199.77000000
2201.17000000
2199.00000000
2199.18000000
2199.31000000
2201.00000000
2199.45000000
2199.44000000
2198.97000000
2200.09000000
2200.01000000
2199.36000000
2197.42000000
2196.08000000
2195.22000000
2197.23000000
2199.18000000
2199.07000000
2201.36000000
2200.46000000
2200.01000000
2199.27000000
2197.63000000
2195.24000000
2196.59000000
2194.67000000
2195.11000000
2194.19000000
2193.18000000
2193.57000000
2194.90000000
2194.81000000
2193.68000000
2194.59000000
2194.90000000
2195.59000000
2196.27000000
2196.98000000
2195.68000000
2195.05000000
2197.45000000
2197.23000000
2197.11000000
2198.45000000
2202.39000000
2203.86000000
2203.89000000
2204.60000000
2204.52000000
2205.60000000
2204.28000000
2203.89000000
2204.01000000
2203.62000000
2204.80000000
2203.37000000
2204.28000000
2203.99000000
2205.31000000
2207.81000000
2210.91000000
2215.29000000
2212.79000000
2216.35000000
2213.67000000
2214.04000000
2216.57000000
2215.79000000
2218.23000000
2216.69000000
2218.97000000
2216.66000000
2216.11000000
2215.71000000
2212.92000000
2215.77000000
2214.40000000
2214.26000000
2211.97000000
2211.85000000
2210.88000000
2211.81000000
2211.11000000
2210.88000000
2211.74000000
2214.25000000
2214.68000000
2212.58000000
2214.15000000
2214.16000000
2213.85000000
2215.11000000
2217.00000000
2213.03000000
2212.97000000
2213.55000000
2213.23000000
2213.60000000
2213.36000000
2214.91000000
2216.38000000
2215.45000000
2217.19000000
2216.12000000
2217.45000000
2217.79000000
2219.77000000
2218.79000000
2219.08000000
2219.13000000
2218.79000000
2219.42000000
2218.91000000
2216.40000000
2216.36000000
2216.22000000
2215.59000000
2212.20000000
2211.92000000
2210.60000000
2210.44000000
2209.77000000
2209.46000000
2210.99000000
2212.47000000
2211.79000000
2210.84000000
2212.78000000
2212.72000000
2212.51000000
2214.22000000
2212.36000000
2211.57000000
2208.73000000
2204.85000000
2208.20000000
2208.10000000
2208.92000000
2210.25000000
2212.35000000
2212.09000000
2211.76000000
2212.63000000
2212.99000000
2213.56000000
2215.20000000
2214.22000000
2214.99000000
2215.43000000
2214.61000000
2216.83000000
2219.99000000
2223.76000000
2226.27000000
2229.18000000
2227.28000000
2224.41000000
2226.80000000
2224.70000000
2221.20000000
2223.90000000
2226.39000000
2225.41000000
2223.57000000
2225.42000000
2228.66000000
2227.73000000
2226.87000000
2231.72000000
2229.39000000
2230.94000000
2230.30000000
2230.02000000
2230.03000000
2234.18000000
2240.74000000
2239.57000000
2244.30000000
2245.31000000
2242.66000000
2243.30000000
2245.03000000
2245.81000000
2241.74000000
2245.06000000
2248.48000000
2248.03000000
2246.08000000
2245.93000000
2243.34000000
2244.85000000
2242.83000000
2242.48000000
2241.55000000
2242.58000000
2243.86000000
2245.07000000
2242.66000000
2247.43000000
2249.46000000
2248.93000000
2250.78000000
2248.26000000
2250.01000000
2256.35000000
2251.61000000
2249.53000000
2246.54000000
2248.03000000
2250.74000000
2251.67000000
2255.92000000
2257.73000000
2259.79000000
2264.70000000
2265.04000000
2265.60000000
2273.46000000
2274.43000000
2273.65000000
2273.37000000
2275.00000000
2276.33000000
2273.40000000
2273.20000000
2268.94000000
2266.44000000
2264.64000000
2264.42000000
2266.07000000
2265.57000000
2267.56000000
2268.85000000
2270.25000000
2269.07000000
2265.78000000
2264.99000000
2259.99000000
2260.51000000
2260.21000000
2260.56000000
2258.24000000
2256.50000000
2248.71000000
2251.31000000
2250.11000000
2253.58000000
2251.73000000
2254.98000000
2254.43000000
2252.73000000
2250.32000000
2246.52000000
2250.69000000
2252.40000000
2251.60000000
2253.87000000
2253.67000000
2254.22000000
2251.65000000
2225.56000000
2229.34000000
2227.08000000
2224.16000000
2225.62000000
2228.80000000
2231.77000000
2226.19000000
2225.13000000
2224.76000000
